Uhwiesen, Unterdorf|Dachsen, Abzw. EDAK|28
Wikon, Kreuzung|Wikon, Industriestrasse|28
Bern, Bahnhofplatz|Schönbühl, Platane|1
Zürich Wollishofen|Kilchberg|143
Untervaz, Dorf|Untervaz, Kirchgasse|70
Sursee, Bahnhof|Mauensee, Dorf|86
Nyon|Les Plantaz|61
Marin-Epagnier|Gampelen|4
Neunkirch, Bahnhof|Neunkirch, Emag|41
Vernéaz, croisée|Vaumarcus, haut du village|20
Estavayer-le-Lac, gare|Montbrelloz, bif.|3
Lömmenschwil, Schöntal|Häggenschwil, Scheidweg|44
Lausanne, Pont-de-Chailly|Pully, Val-Vert|55
Schafhausen i.E.|Hasle-Rüegsau|46
Estavayer-le-Lac, gare|Rueyres-Les-Prés, bif.|3
Steinach, Obersteinach Käserei|Steinach, Obersteinach Kapelle|6
Nuglar, Orismühle|Nuglar, Neumatt|46
Brig, Haus Schönstatt|Brig, Kollegium|52
Triesenberg, Almeina|Triesenberg, Balischguad|19
Birmensdorf ZH, Untere Risi|Birmensdorf ZH, Bahnhof|141
Jouxtens-Mézery|Le Lussex|74
Wichtrach, Dorfplatz|Münsingen, Ochsen|4
Chur, Florentini|Chur, Fortunastrasse|85
Wolfhalden, Schönenbühl|Wolfhalden, Lippenreute|26
Düdingen|Flamatt|2
Couvet, gare|Couvet, hôpital|5
Hofstetten b. Brienz, Tor|Hofstetten b. Brienz, Seeli|16
Grund b. Gstaad,Moosfangbrücke|Grund b. Gstaad, Lädeli|30
Villars-sous-Champvent|Champvent, poste|10
St. Gallen, Grossacker|St. Gallen, Grütli|50
Weinfelden, Friedheim|Mauren TG, Post|8
Weinfelden, Friedheim|Weinfelden, Pflegeheim|8
Wittnau, Post|Wittnau, Hofmatt|88
Minusio, V. Verbano|Minusio, V. Borenco|50
Etiez, gare|Sembrancher, La Place|10
Weinfelden, Bahnhof|Weinfelden, Walkestrasse|12
Pfäffikon SZ, Buchberg|Pfäffikon SZ, Gräfli|25
Oberuzwil, Rain|Bichwil, Torackerstrasse|85
Granges (Veveyse), Sokymat|Palézieux, gare|9
Berzona (Verzasca), Paese|Vogorno, Sant Antonio|23
Einsiedeln, Hüendermatt|Horgenberg b. Einsied., Tanks.|9
Malleray-Bévilard|Sorvilier|47
Bürchen, Albenwald|Bürchen, Hasel|1
Riazzino, Chiossette|Agarone, Paese|16
Malleray-Bévilard|Court|1
Mon, Abzw.|Stierva, posta|24
Aigle-Dépôt|Aigle-Place-du-Marché|38
Uster, Wil|Uster, Bildungszentrum|131
Gurzelen, Kreuz|Gurzelen, Schulhaus|30
Neuchâtel LNM|Hauterive NE|11
Forch|Zürich Rehalp|4
Sugnens|Grésaley|56
Goumoens-la-Ville,grande salle|Penthéréaz, village|8
Horgen Autoquai|Meilen Autoquai|257
St. Petersinsel Süd|Twann BSG|3
St. Petersinsel Süd|Ligerz BSG|2
Neuchâtel LNM|Auvernier LNM|4
Notkersegg|Schwarzer Bären|98
Bure, Bout-de-Là|Fahy, Sur le Creux|11
Rüegsau, Post|Rüegsauschachen, Zentrum|29
Eichberg, Post|Eichberg, Süesswinkel|65
Lancy, Bachet-de-Pesay|Plan-les-Ouates|201
Laconnex|Sézenove|116
Vionnaz|Vouvry|22
Altdorf UR, Post|Altdorf UR, Hagenschulhaus|14
Flamatt|Bern Bümpliz Süd|14
Eichberg, Post|Hinterforst, Post|4
Pontresina, Bahnhof|Pontresina, Post|178
Bitsch, Sattel|Bitsch, Unners Äbnet|15
Chambésy, fontaine|Pregny, village|124
Avry, centre commercial|Matran, centre|50
Diesse|Diesse, Chenaux|27
Diesse|Nods, bas du village|27
Ecublens-Rue|Moudon|30
Avry, centre commercial|Avry-sur-Matran, école|50
Piazzogna, Alabardia|S. Nazzaro, Posta|21
Schindellegi, Sihlegg|Schindellegi, Schwandweg|20
Oberwilen, Wilerbad|Oberwilen, Badmatt|38
Castel S.Pietro, Obino|Campora, Valle|19
Villigen, PSI Ost|Würenlingen, Bachstrasse|34
Matt, Station|Elm, Station|46
Eiken|Stein-Säckingen|48
Brislach, Lärchenweg|Brislach, Ebnet|43
Häusernmoos|Mussachen|3
Rüti b. R'berg, Dürrbach|Rüti b. R'berg, Brügghüsi|4
Bourguillon, poste|Fribourg, Bourg|56
Chur, Lachen|Chur, Giacomettistrasse|381
Grabserberg, Boden|Grabserberg, Rogghalm|8
Würenlingen, Post|Würenlingen, Altersheim|75
Inwil, Pannerhof|Honau, Hirschen|10
Zuoz, plaz|Zuoz, staziun|23
Oberwil-Lieli, im Moos|Berikon, Mattenhof|7
Delémont, gare|Mettembert, bas du village|1
Lumino, Al Dazio|S. Vittore, Valmoesa|62
Zelg (Wolfhalden), Mühltobel|Zelg (Wolfhalden), Zelg|25
Martigny-Bourg, poste|Martigny-Croix, croisée|44
Bidmi MHB|Mägisalp|10
Oberegg AI, Post|Oberegg AI, Eugst|16
Tiefenbach DFB|Furka DFB|4
Glis, obere Haselgasse|Glis, Wickert|73
Breno, Paese|Breno, alla Bolla|20
Zürich Enge|Thalwil|92
Zürich Enge|Horgen|6
Corcelles-Nord|Payerne|38
Fanas, Neugaden|Fanas, Trügli|11
Wiggen, Kreuzstrasse|Wiggen, Wittenmoos|48
La Luette|Euseigne, Ritzé|21
Bülach, Untertor|Bülach, Grampenweg|24
Cademario, Lisone|Aranno, Cappella di Aranno|69
Sentier-Orient|Chez-le-Maître Ecoles|39
Mattstetten, Dorf|Schönbühl, Dorniacker|25
Emmen, Rüeggisingen|Emmen, Kasernenstrasse|182
Arbon, Scheidweg|Steineloh, Sternen|30
Muriaux|Les Emibois|55
Muriaux|Saignelégier|55
Pazzallo, Posta|Pazzallo, Ai Ronchi|29
Brugg AG|Lupfig|44
Giebenach, Lindenplatz|Olsberg, Chloster|28
Beckenried|Rotschuo|6
Brig, Bahnhof|Visp, Post|6
Tschugg, Matte|Tschugg, Post|7
Alosen|Giregg|76
Horgen, Bergli|Horgen, Sunnehügeli|38
St. Gallenkappel, Post|Neuhaus SG, Industrie|4
Marbach LU, Käserei Schufelbü.|Marbach LU, Geissenmoos|48
Olten, Bahnhof|Olten, Kirchplatz|75
Petit-Martel|Petit-Martel-Est|38
Lauterbrunnen|Zweilütschinen|54
Altdorf UR, Allmend|Altdorf UR, Chornmatt|14
Boningen, Kreuzplatz|Boningen, Kappelerstrasse|45
Rielasingen, Kirche|Ramsen, Cafe Sonne|25
Innerberg BE, Post|Säriswil, Wendeplatz|4
Interlaken, Gymnasium|Matten b. I., Kesslergasse|52
Luzern, Schwanenplatz|Luzern, Luzernerhof|111
Rielasingen, Kirche|Singen (Htw), Bahnhof|25
Prutz, Postamt|Tösens, Postamt|1
Bern|Burgdorf|75
Tremona, Sala Sociale|Meride, Campeggio|30
Cortébert|Courtelary|39
Hägendorf, Solothurnerstrasse|Egerkingen, Gäu Park|14
Horgen, Wührenbach|Horgenberg, Moorschwand|80
Coppet, Les Rojalets|Châtaigneriaz|1
Bern, Mittelstrasse|Bern, Obergericht|315
Saas Grund, Altersheim|Saas Grund, Niwi|50
Vouvry, Porte-du-Scex|Vouvry, Croix-de-Proz|19
Leuk, Bahnhof|Leuk, Stadt|122
Scheuren, Schulhaus|Schwadernau, Gemeindehaus|26
Törbel, Bina|Törbel, Site|17
Hintergoldingen, Sonne|Hintergoldingen, Schulhaus|43
Mosen|Beinwil am See|56
Bern, City West|Bern, Schanzenstrasse|123
Tremona, Sala Sociale|Tremona, Paese|60
Rudolfingen, Dorf|Trüllikon, Kindergarten|39
Hefenhofen, Hatswil|Romanshorn, Spitz|30
Büsserach, Post|Büsserach, Alte Mühle|108
Seedorf FR|Noréaz, Le Haut|16
Eglisau, Brückenkopf Süd|Eglisau, Viehmarkt|23
Quartino, Stazione|Quartino, Bivio|33
Auenstein, Eggen|Auenstein, Obermatt|58
Oberdorf BL|Waldenburg|89
Ecublens VD, EPFL Métro Ouest|St-Sulpice VD, centre|146
Daillon, la Vella|Daillon, la Chapelle|21
Bern, Breitenrain|Bern, Winkelriedstrasse|70
Uitikon Waldegg, Waldegg|Stallikon, Diebis|2
Kalchstätten, Eigen|Guggisberg, Gehlismatt|11
Kappelen, Kirche|Aarberg, Aarezelg|52
Orbe, Hôpital|Orbe, Chantemerle|13
Cunter, posta|Savognin, Cresta|61
Balm b. Meiringen, Urbachsey|Balm b. Meiringen, Brücke|26
Biel/Bienne, Bahnhofplatz|Biel/Bienne, Badhausstrasse|37
Schenkon, Zellfeld|Schenkon, Haldenweid|43
Oberei b. Mühleberg|Leimere b. Mühleberg|29
Ayent, La Place|Ayent, bif. Botyrette|12
Herisau, Ifang|Herisau, Bahnhof|46
Hochwald, Post|Hochwald, Ziegelschüren|33
Hochwald, Post|Hochwald, Rest. Rössli|60
Ilanz, S. Clau sura|Ilanz, Albertushof|19
Diepoldsau, Dorf|Hohenems, Zoll|68
Zürich Brunau|Zürich Saalsporthalle|155
Rotkreuz|Luzern|39
Zürich HB|Bülach|73
Rotkreuz|Arth-Goldau|7
Lancy, Bachet-de-Pesay|Genève, Bel-Air|201
Estavayer-le-Lac, dépôt de bus|Rueyres-Les-Prés, bif.|2
Allensbach|Hegne|74
Grabs, Forst|Grabs, Abzw. Leversberg|41
Engelberg KlEF|Fürenalp|4
Castiel, Post|Calfreisen, Dorf|7
Urnäsch, Bahnhof|Urnäsch, Hofbach|12
Belp Steinbach|Kehrsatz, Bahnhof|7
Wollerau, Felsenstrasse|Wollerau, Roos|28
Wollerau, Felsenstrasse|Wollerau, Obermühle|28
Boll-Utzigen, Rain|Utzigen, Aebnit|48
Lancy, Stade-de-Genève|Lancy, Pont-Rouge|66
Spiezmoos Süd|Lattigen bei Spiez|61
Castiel, Post|Calfreisen, Abzw.|18
Maur SGG|Fällanden SGG|6
Maur SGG|Uster SGG|26
St. Petersinsel Nord|La Neuveville BSG|30
Rank|Vögelinsegg|98
Biogno, Paese|Beride, Paese|32
Meilen, Bezibüel-Chilchbüel|Meilen, Bundi|24
Waltensburg/Vuorz,Darums/Ucliv|Andiast, S. Clau|37
Chamoson, Carrefour|Chamoson, église|28
Steinhof SO|Aeschi SO, Dorf|8
Guttet, Dorf|Wiler (Feschel-Guttet)|3
Maur SGG|Greifensee|2
Rothrist, Flecken|Oftringen, alte Strasse|85
Triesen, Langgasse|Triesen, Poska|17
Pignia, Bad|Andeer, Heilbad|57
Rothrist, Flecken|Rothrist, Rössli|85
Wattenwil, Postgasse|Forst b. Längenbühl, Käserei|37
Signal-de-Bougy, Parc Pré Vert|Mont-sur-Rolle, Les Granges|10
Pfäfers, Schwattenfall|Pfäfers, Altes Bad|16
Rothenfluh, Säge|Rothenfluh, Asphof|15
Sax, Hueb|Frümsen, Schäfli|29
Vissoie, les Rotzecs|St-Luc, Chemin des Caïds|17
Grenchen Nord, Bahnhof|Lengnau BE, Sportplatz|29
Bremgarten BE, Friedhagweg|Bremgarten BE, Oeschenweg|54
Wohlen AG, Manor|Wohlen AG, Chappele|26
S-chanf, Parc Naziunal|S-chanf, posta|17
Näfels-Mollis, Bahnhof|Obersee|1
Oberglatt|Bülach|3
Sta. Maria Val Müstair, posta|Sta. Maria Val Müstair, scoula|28
Suen, centre|St-Martin VS, Les Grands-Praz|22
Yverdon, Calamin|Pomy, Centre ORIPH|60
Montagnola, Il Maggio|Bigogno, Cappella di Bigogno|41
Glattfelden, Eichhölzli|Glattfelden, Stationsweg|66
Lausanne|Pully-Nord|67
Frauenkappelen, Chrummacher|Frauenkappelen, Längägerten|59
Lenk, Metschbahnen|Lenk im Simmental, Bahnhof|28
Triesen, Post|Triesen, Maschlina|188
Avers, Alpina|Avers, Podestats Haus|18
Ausserferrera, posta|Sufers|2
La Barboleuse, Chez Sylvie|Solalex|6
Hinwil|Ettenhausen-Emmetschloo|12
Coppet|Nyon|48
Capolago, Stazione|Riva S. Vitale, Piazza|22
Pambio-Noranco, Posta|Paradiso, La Sguancia|60
Feusisberg, Hotel Panorama|Feusisberg, Kreuzstrasse|20
Valzeina, Geissgaden|Valzeina, Boden|21
Büren SO, Unterdorf|Büren SO, Moosmatt|107
Melide Swissminiatur|Capolago SNL|1
Aarau, Post Kaufhaus|Biberstein, Ihegi|2
Conters im Prättigau,Cafilonga|Conters im Prättigau, Malutt|15
Langnau i.E., Bahnhof|Langnau i.E., Moos|16
Rigi Staffel|Rigi Kulm|80
Bütschwil, Bahnhof|Lütisburg, Restaurant Bahnhof|2
Oberbottigen, Dorf|Oberbottigen, Flühli|67
Stäfa, Obstgarten|Stäfa, Tränkebachstrasse|76
Stäfa, Obstgarten|Stäfa, Grund|53
Ittigen, Hausmattstrasse|Ittigen, Ittigenstrasse|72
Rances, bif.|Valeyres-sous-Rances, rest.|35
Basel SBB|Zürich HB|32
Ligornetto, alla Passeggiata|S.Pietro, Bivio per S.Pietro|70
Trin|Reichenau-Tamins|34
Rueun, Grava|Rueun, Chiglina|19
Rafz, Bahnhof|Lottstetten, Dietenbergstrasse|80
Prato-Sornico, Ponte|Broglio, Somprei|15
Peccia, Cortemezzano|Peccia, Veglia|12
Seuzach, Gemeindehaus|Seuzach, Bahnhof|18
Unterseen, Gartenstrasse|Unterseen, am Lauener|52
Wilen bei Wollerau, Bahnhof|Wilen bei Wollerau, Schlyffi|59
Freienbach, Leutschen|Freienbach, Chrummen|59
Untereggen, Vorderhof|Untereggen, Vogelherd|55
Schlatt b. Winterthur, Post|Schlatt b. Winterthur, Schulh.|30
Flumenthal|Attiswil|68
Hasliberg Hohfluh, Post|Hasliberg Hohfluh, Dorf|87
Fahrni b. Thun, Schlierbach|Unter Emberg, Pinte|23
Bütschwil, Bahnhof|Dietfurt, Restaurant Rössli|1
Bütschwil, Bahnhof|Dietfurt, Käserei|1
Durannen|Leuk, Kaplaneimatte|16
Andermatt, Bahnhof|Hospental, Dorf|10
Prugiasco, Paese|Castro, Paese|22
Kiental, Abzw. Spiggengrund|Kiental, Faulbrunni|12
Bonatchiesse|Lourtier, Pont de Mauvoisin|6
Moudon, gare|Moudon, collège|4
Moudon, gare|Chavannes-sur-Moudon, village|10
Altenburg-Rheinau|Jestetten, Bahnhof|2
Worb, Filzfabrik|Enggistein, Dorf|28
Treyvaux, village|Arconciel, poste|22
Lumbrein, St. Andriu|Nussaus|25
Sins, Bahnhof|Sins, Schulstrasse|48
Crémines-Zoo|Gänsbrunnen|41
Emmenbrücke, Sprengi|Hellbühl, Post|86
Bourguillon, poste|St. Ursen, Frohmatt|5
Bramois, Cassières|Sion, Hôpital|7
Unteruhldingen|Kreuzlingen Hafen (See)|1
Mont-la-Ville, poste|Mont-la-Ville, Le Battoir|12
Wallbach, Gemeindehaus|Mumpf, Dorf|1
Fontenais, poste|Fontenais, sur Les Rochets|16
Le Prédame|Les Genevez JU|11
Biasca, Parco Emma|Biasca, Stazione|17
Surava, Pro Quarta|Surava, Abzw. Bahnhof|35
Estavayer-le-Gibloux, village|Farvagny-le-Grand, CO Gibloux|6
Vnà, posta|Vnà, scoula|21
Saut-du-Doubs|Les Brenets NLB|24
Mollens VD, Champou|Mollens VD, village|4
Choully|Peissy|11
Beckenried, Boden|Beckenried, Höfe|16
Chailly-Montreux, poste|Fontanivent, gare|23
Gampelen|Ins|51
Münchenbuchsee, Kipfgasse|Münchenbuchsee, Hofwilstrasse|141
Münchenbuchsee, Kirche|Münchenbuchsee, Coop|141
Münchenbuchsee, Kirche|Münchenbuchsee, Kipfgasse|141
Concise|Vaumarcus|2
Hüntwangen-Wil, Bahnhof|Hüntwangen, Dorf|8
Dottikon, Alterswohnheim|Dottikon, Chrischona|29
Lützelflüh-Goldbach, Bahnhof|Ramsei, Bahnhof|1
Lugano, Stazione|Lugano, Via S. Balestra|119
St-Pierre-de-Clages, église|St-Pierre-de-Clages, bif.|28
Ins, Brennerei|Ins, West|57
Chêne-Pâquier, anc. poste|Chêne-Pâquier, La Cure|3
Altnau, Kirche|Donzhausen, Dorf|5
St-Oyens, église|Gimel, Café de la Gare|19
Oberegg AI, St. Anton Kapelle|Oberegg AI, St. Anton Rössli|16
Euseigne, Pont de Sauterot|Euseigne, la Combaz|21
Mettmenstetten, Wissenbach|Mettmenstetten, Rossauerstr.|12
Trin, Post|Trin, Quadris|53
Triesen, Adler|Triesen, Feldstrasse|10
Chêne-Pâquier, anc. poste|Chêne-Pâquier, En Braye|13
Mayens-de-Chamoson, Chapelle|Mayens-de-Chamoson, anc. Laite|22
Riedern GL, Post|Riedern GL, Lerchen|30
Laconnex|Soral, rte Laconnex|116
Lauterbrunnen, Sandweidli|Isenfluh, Dorf|34
Prangins, village|Prangins, Sus-Gare|33
Mayens-de-Chamoson, Chapelle|Mayens-de-Chamoson, Peuplier|18
Nottwil|Oberkirch|43
Zürich Oerlikon, Bahnhof|Zürich, Escher-Wyss-Platz|2
Lupfig, Trotte|Lupfig, Bahnhof|110
Mazembroz|Grand-Blettay|60
Kleinwangen, Post|Lieli LU, Dorf|30
Magnedens, bif.|Ecuvillens, église|54
Scharans, St. Agatha|Scharans, Mosterei|92
Airolo, Stazione|Airolo, Bivio per Nante|9
Kaltbrunn, Dorf|Kaltbrunn, Post|31
Bösingen, Dorf|Bösingen, Cholholz|42
Grabs, Quader (Pflegeheim)|Grabs, Spital|12
Perroy, Couronnette|Perroy, village|35
Moutier, gare|Moutier, Hôpital|1
Juriens, village|Juriens, Le Cosson|26
Vorderthal, Sonne|Vorderthal, Schweizerhof|28
Baldegg|Baldegg Kloster|56
Libingen, Lindenboden|Libingen, Vorderhofen|30
Oberalikon|Auw, Mitteldorf|34
Bremgarten AG, Kaserne|Bremgarten AG, Bibenlos|51
Kiental, Loosplattenalp|Kiental, Abzw. Spiggengrund|12
Mutten, Post|Mutten, Unterdorf|22
Vérossaz, La Doey village|Vérossaz, La Doey place|11
Zillis, posta|Donat, posta|12
Lüderenalp|Wasen i.E., Bahnhof|8
Pratteln, Schloss|Pratteln, Lindli|88
Dörflingen, Kirche|Dörflingen, Laag|46
Som-la-Proz|Champex, Lac|25
Waldenburg, Revue Thommen|Waldenburg, Post|61
Zauggenried|Kernenried|18
Campsut (Avers)|Cröt (Avers), Post|17
Singen (Hohentwiel)|Singen (Htw) Landesgartenschau|69
Portalban|Chevroux|4
Binzenhof|Distelberg|114
Bassecourt, gare|Bassecourt, grands-Prés|18
Champfèr, Post|St. Moritz Bad, Campingplatz|20
Sax, Post|Sax, Hueb|29
Camuns, Masauns|Camuns, Sutscheins|9
Wildegg, Bahnhof|Veltheim AG, Au|18
Oberbüren, Buchental|Oberbüren, Glattfeld|82
Essert-sous-Champvent|Vuiteboeuf|38
Kalpetran|St. Niklaus|33
Marin-Epagnier|Zihlbrücke|47
Tellsplatte|Flüelen SGV|7
Steg VS, Aluwerk Zentrum|Steg VS, Aluwerk Eingang|16
Rheinfelden, Regionalspital|Rheinfelden, Saline|41
Montbovon|Lessoc|34
Degersheim, Hinterswil|Degersheim, Bahnhof|50
Wädenswil, Sandhof|Wädenswil, Feld|56
Horgenberg, Vorderklausen|Horgenberg, Widenbach|40
La Tour-Village|Epagny|31
Einsiedeln, Klosterplatz|Einsiedeln, Brüel|82
Tuggen, Egg|Tuggen, Obstlager|39
Bussigny VD, Ch. de Riettaz|Bussigny VD, Rue des Alpes|16
Beckenried, Nidwaldnerhof|Beckenried, Post|89
Reute AR, Steinegacht|Reute AR, Bellevue|29
Baden, Kantonsschule|Ennetbaden, Felsenegg|211
Môtier (Vully)|Murten LNM|8
Môtier (Vully)|Vallamand|10
Visp, Post|Visp, Bahnhof Süd|8
Ascona NLM|Isole di Brissago|18
Egerkingen, Bahnhof|Egerkingen, Bifang|30
Schluein, Falerin|Sagogn, Mundaun|38
Lengwil, Bahnhof|Bottighofen, Hinterdorf|14
Bannwil|Holzhäusern|58
Törbel, Unterflüh|Törbel, Burgen|34
Balm b. Meiringen, Urbachsey|Hausen b. Meiringen,Summerauli|26
Niederhasli, Adlibogen|Oberglatt ZH, Mösli Hofstetten|6
Divonne, gare|Chavannes-de-Bogis, Champs-Bl.|17
Chavannes-sous-Ors, centre|Villaz-St-Pierre, bif.|9
Croglio, Bivio di Luzzo|Castelrotto, Posta|32
Gentilino, Posta|Gentilino, S. Abbondio|41
Malesco|Prestinone|1
Worb, Wyden Schulhaus|Worb Dorf, Bahnhofstrasse|45
Liebrüti|Kaiseraugst, Bahnhof|145
Wädenswil, Sandhof|Wädenswil, Spital|56
Kleindöttingen, Burlen|Leuggern, Dietsche/Sternen|40
Luzern, Gärtnerstrasse|Luzern, Klinik St. Anna|218
Buus, Buuseregg|Buus, Untere Farnsburg|80
Tuilerie|Montricher|45
Ried b. Kerzers, Post|Ried b. Kerzers, Dorf|26
Neuchâtel LNM|La Sauge LNM|3
Lully GE|Sézenove|116
Wald ZH, Ober-Feld|Wald ZH, Blattenbach|13
Maiacher|Neue Forch|130
Tecknau, Dorf|Wenslingen, Hinterdorf|49
Unteriberg, Post|Unteriberg, Herti|10
Vaduz, Quäderle|Vaduz, Adler|277
Ormalingen, Post|Ormalingen, Schulhaus|83
Ueberstorf, Dorfstrasse|Ueberstorf, Hinterdorf|60
Brünisried, Post|Rechthalten, Post|41
Zwillikon, Fehrenbach|Affoltern a. A., Friedhof|52
Gähwil, Schmid Garage|Gähwil, Chromen|85
Sorte|Lostallo, Posta|47
Rheinau, Schulplatz|Rheinau, Hallenbad|48
Isone, Paese|Isone, Mulino|24
Schwellbrunn, Einsiegele|Schwellbrunn, Rotschwendi|44
Ménières, village|Villarzel, village|10
Solliat-Golisse|Sentier-Orient|39
Isone, Paese|Isone, Cardosio|24
Reichenau-Tamins, Adler|Bonaduz, alte Post|72
Heiden, Post|Heiden, Spital|85
Treib|Brunnen SGV|82
Illnau, Löwen|Illnau, Kirche|22
Mariahilf|Berg FR, Restaurant|16
Zofingen, Spital|Zofingen, Bifangstrasse|102
Horgen, Bahnhof|Horgen Oberdorf, Bahnhof|43
Illnau, Löwen|Illnau, Bahnhof|15
Pfäffikon SZ|Altendorf|56
Bremblens, bas du village|Romanel-sur-Morges, Pra-Vuatte|32
Derendingen, Pestalozziplatz|Derendingen, Ritterplatz|27
Rivaz|St-Saphorin|41
Wohlen AG, Harzer|Büttikon AG, Brünishalden|49
Gersau|Treib|46
Buix, gare|Grandgourt, gare|1
Uttwil|Kesswil|81
Les Posses|Gryon|32
Tann, Nauen|Tann, Blatt|45
Steckborn URh|Gaienhofen|16
Bouveret, village|Bouveret, école des Missions|33
Strada i. E., Sclamischot|Strada i. E., spv. Chaflur|32
Bülach, Untertor|Höri, Gentert|2
Tegna|Verscio|44
Varese, Bivio Macello|Varese, Biumo|2
Thalheim AG, Unterdorf|Thalheim AG, Dorfplatz|45
Bellinzona, Via Pellandini|Bellinzona, Via Orico|7
Grüningen, Im Haufland|Grüningen, Stedtli|157
Oberstammheim, Post|Stammheim, Bahnhof|59
Muri AG, Marktstrasse|Muri AG, Wey|48
Kollbrunn, Weissenthal|Kollbrunn, Bahnhof|46
Casenzano, Roncaccio|Casenzano, Paese|18
Savosa, Crocifisso|Savosa, Valgersa|46
Wil SG, Adler|Wil SG, Spital|111
Fanas, Seilbahn|Fanas, Trügli|12
Wetzikon ZH, Bahnhof|Grüt (Gossau ZH), Bönler|12
Rüschegg Gambach, Hirschhorn|Rüschegg Heubach, Längenboden|43
Hundwil, Sonderau|Hundwil, Post|47
Würenlingen, Breite-Lochacker|Würenlingen, Sonne|86
Cevio, Ospedale|Cevio, Centro|32
Lugano, Via Maggio|Lugano, Palazzo Studi|9
Villette (Vigezzo)|Malesco|10
Bad Ragaz, Post|Bad Ragaz, Pizolbahn|24
Kronbühl, Bruggbach|Kronbühl, Krone|31
Endingen, Post|Würenlingen, Altersheim|60
Villette (Vigezzo)|Re|10
Merlischachen, Dorf|Luzern, Schiffsteg 1|8
Chamoson, Pierre-Olivier|Chamoson, poste|65
Andelfingen, Bahnhof|Adlikon b. Andelfingen|12
Wattwil, Bahnhof|Lichtensteig, Obertor|1
Windisch, Dägerli|Windisch, Zelgli|45
Windisch, Dägerli|Mülligen, Löh|45
Bendern, Post|Bendern, Under Atzig|99
Lauenen b. Gstaad, Rohrbrücke|Lauenen b. Gstaad, Unterschüpf|20
Bern, Guisanplatz/BEA EXPO|Bern, Kasernenstrasse|76
Bern, Guisanplatz/BEA EXPO|Papiermühle, Bahnhof|2
Düdingen, Bahnhof|Luggiwil|77
Därligen|Leissigen|56
Lavey-Village, poste|Lavey-Village, Prés Râpets|32
Wohlen AG, Friedhof|Wohlen AG, Rösslimatt|12
Loco, Paese|Loco, Salei|16
Emmenmatt|Langnau|70
La Tène|Thielle-Wavre|4
Spiringen, Witerschwanden|Spiringen, Locherbach|34
Cottens VD, Laiterie|Cottens VD, La Tuilière|26
Wattwil, Bahnhof|Wattwil, Post|42
Rehetobel, Säntis|Rehetobel, Ausserkaien|50
Gonzen Palfris, Scheidweg|Oberschan, Fuchsboden|2
Frasco, Cantone|Frasco, Mora di Fuori|21
Steffisburg, Platz|Steffisburg, Ziegelei|6
Haslen AI, Tanne|Haslen AI, Schiessegg|24
Rorschacherberg, St. Annaschl.|Rorschacherberg, Jugendherb.|6
La Tourne, Col|Les Petits-Ponts, Les Attis|30
Buch SH, Post|Ramsen, Milchzentrale|15
Bern, Bahnhofplatz|Ostermundigen, Bahnhof|6
Vella SVH|Triel|2
Lens, Lyron-Biollaz|Lens, poste|25
Bellinzona, SAMB|Bellinzona, Via Borromini|25
Madesimo|Isola (Italia), Paese|4
Brienzerberg, Bramisegg|Brienzerberg, Teiffental|22
Zunzgen, Post|Tenniken|148
Winterthur, Bahnhof|Winterthur, Hegifeld|19
Merligen, Beatus|Beatenbucht|189
Splügen, Abzw. Suretta Seen|Tamboalp, Abzw.|4
Münchenbuchsee, Dorf|Münchenbuchsee, Sagi|51
Ehrendingen, Höhtal|Ennetbaden, Schützenhaus|211
Rhäzüns, Luftseilbahn LRF|Rothenbrunnen, Post|28
Münsingen, Schützenhaus|Münsingen, Sonnhalde|40
Vinelz, Flachsern|Ins, West|33
Schönbühl, Grubenstrasse|Schönbühl, Platane Nord|25
Waldstatt, Auerhof|Hundwil, Tobel|43
Eggerberg, Hohwang|Eggerberg, Schmitta|9
Weiern, Dorf|Rosenhuben|6
Sierre, poste/gare|Sierre, Beaulieu|30
Purasca, Inferiore|Purasca, Paese|32
Hallau, Atlingen|Oberhallau, Dorf|81
Sierre, poste/gare|Sierre, Glarey|17
Berzona (Onsernone)|Mosogno, Chiosso|16
Fex-Crasta|Fex, Hôtel|10
Camperio, Ospizio|Campra, centro nordico|8
Genève-Jardin-Anglais|Genève-Mont-Blanc|31
Leibstadt, Kernkraftwerk|Full, Militärmuseum|1
Benken SG, Neubruch|Benken SG, Sternen|14
Erde, poste|Erde, La Touaide|28
Lignières, cimetière|Le Landeron, bif. sur Frochaux|21
Haslen AI, Schiessegg|Haslen AI, Linde|12
Griesalp, Kurhaus|Pochtenalp, Abzw. Waldrand|12
Holziken, Post|Schöftland, Dorfstrasse|19
Ortschwaben, Postgasse|Ausserortschwaben|91
Warth, Rohr|Weiningen TG, Mehrzweckhalle|5
Brittnau, Abzw. Bahnhof|Brittnau, Post|48
Wohlen AG, Bahnhof|Wohlen AG, Bankweg/Kanti|2
Mon, posta|Mon, Abzw.|8
Kreuzlingen, Bärenplatz|Kreuzlingen, Sonnenweg|110
Burgdorf, Gyrischachen|Burgdorf, Schützenhaus|66
Court|Moutier|42
Trasadingen, Dorf|Osterfingen, Dorf|4
Trasadingen, Dorf|Wilchingen, Post|9
Trasadingen, Dorf|Wilchingen, Schulgasse|6
Trasadingen, Dorf|Wilchingen-Hallau, Bahnhof|3
Sool|Schwanden GL, Bahnhof|16
Eisten, Zen Eisten|Eisten, Randfluh|35
